student_id,student_name,subject,date,present,exam_number,exam_score
19,David Jones,Chemistry,17-01-2025,0,,
19,David Jones,Chemistry,18-01-2025,0,,
19,David Jones,Chemistry,19-01-2025,1,,
19,David Jones,Chemistry,20-01-2025,1,,
19,David Jones,Chemistry,21-01-2025,1,,
19,David Jones,Chemistry,22-01-2025,0,,
19,David Jones,Chemistry,23-01-2025,1,,
19,David Jones,Chemistry,24-01-2025,0,,
19,David Jones,Chemistry,25-01-2025,1,,
19,David Jones,Chemistry,26-01-2025,0,,
19,David Jones,Chemistry,27-01-2025,1,,
19,David Jones,Chemistry,28-01-2025,0,,
19,David Jones,Chemistry,29-01-2025,1,3,70.4
19,David Jones,Chemistry,30-01-2025,1,,
19,David Jones,Chemistry,31-01-2025,1,,
19,David Jones,Chemistry,01-02-2025,0,,
19,David Jones,Chemistry,02-02-2025,1,,
19,David Jones,Chemistry,03-02-2025,0,,
19,David Jones,Chemistry,04-02-2025,1,4,92.9
19,David Jones,Chemistry,05-02-2025,1,,
19,David Jones,Chemistry,06-02-2025,1,,
19,David Jones,Chemistry,07-02-2025,0,,
19,David Jones,Chemistry,08-02-2025,1,,
19,David Jones,Chemistry,09-02-2025,1,,
19,David Jones,Chemistry,10-02-2025,1,,
19,David Jones,Chemistry,11-02-2025,1,,
19,David Jones,Chemistry,12-02-2025,1,,
19,David Jones,Chemistry,13-02-2025,1,,
19,David Jones,Chemistry,14-02-2025,1,,
19,David Jones,Chemistry,15-02-2025,1,,
19,David Jones,Chemistry,16-02-2025,1,,
19,David Jones,Chemistry,17-02-2025,1,,
19,David Jones,Chemistry,18-02-2025,1,,
19,David Jones,Chemistry,19-02-2025,1,,
19,David Jones,Chemistry,20-02-2025,1,,
19,David Jones,Chemistry,21-02-2025,0,5,100
19,David Jones,Chemistry,22-02-2025,1,,
19,David Jones,Chemistry,23-02-2025,1,,
19,David Jones,Chemistry,24-02-2025,1,,
19,David Jones,Chemistry,25-02-2025,0,,
19,David Jones,Chemistry,26-02-2025,1,,
19,David Jones,Chemistry,27-02-2025,1,,
19,David Jones,Chemistry,28-02-2025,0,6,97.8
20,Amelia Taylor,Chemistry,01-01-2025,0,,
20,Amelia Taylor,Chemistry,02-01-2025,0,,
20,Amelia Taylor,Chemistry,03-01-2025,0,,
20,Amelia Taylor,Chemistry,04-01-2025,0,,
20,Amelia Taylor,Chemistry,05-01-2025,0,,
20,Amelia Taylor,Chemistry,06-01-2025,0,,
20,Amelia Taylor,Chemistry,07-01-2025,0,,
20,Amelia Taylor,Chemistry,08-01-2025,0,,
20,Amelia Taylor,Chemistry,09-01-2025,0,,
20,Amelia Taylor,Chemistry,10-01-2025,0,,
20,Amelia Taylor,Chemistry,11-01-2025,0,,
20,Amelia Taylor,Chemistry,12-01-2025,0,,
20,Amelia Taylor,Chemistry,13-01-2025,0,,
20,Amelia Taylor,Chemistry,14-01-2025,0,,
20,Amelia Taylor,Chemistry,15-01-2025,0,,
20,Amelia Taylor,Chemistry,16-01-2025,0,,
20,Amelia Taylor,Chemistry,17-01-2025,1,,
20,Amelia Taylor,Chemistry,18-01-2025,0,,
20,Amelia Taylor,Chemistry,19-01-2025,0,,
20,Amelia Taylor,Chemistry,20-01-2025,0,,
20,Amelia Taylor,Chemistry,21-01-2025,0,,
20,Amelia Taylor,Chemistry,22-01-2025,1,,
20,Amelia Taylor,Chemistry,23-01-2025,1,,
20,Amelia Taylor,Chemistry,24-01-2025,1,,
20,Amelia Taylor,Chemistry,25-01-2025,0,,
20,Amelia Taylor,Chemistry,26-01-2025,0,,
20,Amelia Taylor,Chemistry,27-01-2025,0,,
20,Amelia Taylor,Chemistry,28-01-2025,0,,
20,Amelia Taylor,Chemistry,29-01-2025,0,,
20,Amelia Taylor,Chemistry,30-01-2025,0,,
20,Amelia Taylor,Chemistry,31-01-2025,0,,
20,Amelia Taylor,Chemistry,01-02-2025,0,,
20,Amelia Taylor,Chemistry,02-02-2025,1,,
20,Amelia Taylor,Chemistry,03-02-2025,0,,
20,Amelia Taylor,Chemistry,04-02-2025,0,,
20,Amelia Taylor,Chemistry,05-02-2025,0,,
20,Amelia Taylor,Chemistry,06-02-2025,0,,
20,Amelia Taylor,Chemistry,07-02-2025,0,,
20,Amelia Taylor,Chemistry,08-02-2025,0,,
20,Amelia Taylor,Chemistry,09-02-2025,0,,
20,Amelia Taylor,Chemistry,10-02-2025,1,,
20,Amelia Taylor,Chemistry,11-02-2025,1,,
20,Amelia Taylor,Chemistry,12-02-2025,0,,
20,Amelia Taylor,Chemistry,13-02-2025,0,,
20,Amelia Taylor,Chemistry,14-02-2025,1,,
20,Amelia Taylor,Chemistry,15-02-2025,0,,
20,Amelia Taylor,Chemistry,16-02-2025,0,,
20,Amelia Taylor,Chemistry,17-02-2025,0,,
20,Amelia Taylor,Chemistry,18-02-2025,1,,
20,Amelia Taylor,Chemistry,19-02-2025,0,,
20,Amelia Taylor,Chemistry,20-02-2025,1,,
20,Amelia Taylor,Chemistry,21-02-2025,0,,
20,Amelia Taylor,Chemistry,22-02-2025,0,,
20,Amelia Taylor,Chemistry,23-02-2025,0,,
20,Amelia Taylor,Chemistry,24-02-2025,0,,
20,Amelia Taylor,Chemistry,25-02-2025,0,,
20,Amelia Taylor,Chemistry,26-02-2025,0,,
20,Amelia Taylor,Chemistry,27-02-2025,0,,
20,Amelia Taylor,Chemistry,28-02-2025,0,,
21,Ishaan Davis,Physics,01-01-2025,1,,
21,Ishaan Davis,Physics,02-01-2025,1,1,66.1
21,Ishaan Davis,Physics,03-01-2025,1,,
21,Ishaan Davis,Physics,04-01-2025,1,,
21,Ishaan Davis,Physics,05-01-2025,1,,
21,Ishaan Davis,Physics,06-01-2025,1,,
21,Ishaan Davis,Physics,07-01-2025,1,,
21,Ishaan Davis,Physics,08-01-2025,1,,
21,Ishaan Davis,Physics,09-01-2025,1,,
21,Ishaan Davis,Physics,10-01-2025,1,,
21,Ishaan Davis,Physics,11-01-2025,1,,
21,Ishaan Davis,Physics,12-01-2025,1,,
21,Ishaan Davis,Physics,13-01-2025,1,,
21,Ishaan Davis,Physics,14-01-2025,1,,
21,Ishaan Davis,Physics,15-01-2025,1,,
21,Ishaan Davis,Physics,16-01-2025,0,,
21,Ishaan Davis,Physics,17-01-2025,1,,
21,Ishaan Davis,Physics,18-01-2025,1,,
21,Ishaan Davis,Physics,19-01-2025,1,,
21,Ishaan Davis,Physics,20-01-2025,1,,
21,Ishaan Davis,Physics,21-01-2025,1,,
21,Ishaan Davis,Physics,22-01-2025,1,,
21,Ishaan Davis,Physics,23-01-2025,1,,
21,Ishaan Davis,Physics,24-01-2025,1,,
21,Ishaan Davis,Physics,25-01-2025,1,,
21,Ishaan Davis,Physics,26-01-2025,1,,
21,Ishaan Davis,Physics,27-01-2025,1,,
21,Ishaan Davis,Physics,28-01-2025,1,,
21,Ishaan Davis,Physics,29-01-2025,1,,
21,Ishaan Davis,Physics,30-01-2025,1,,
21,Ishaan Davis,Physics,31-01-2025,1,,
21,Ishaan Davis,Physics,01-02-2025,1,,
21,Ishaan Davis,Physics,02-02-2025,1,,
21,Ishaan Davis,Physics,03-02-2025,1,,
21,Ishaan Davis,Physics,04-02-2025,1,,
21,Ishaan Davis,Physics,05-02-2025,1,,
21,Ishaan Davis,Physics,06-02-2025,1,,
21,Ishaan Davis,Physics,07-02-2025,1,,
21,Ishaan Davis,Physics,08-02-2025,1,,
21,Ishaan Davis,Physics,09-02-2025,1,,
21,Ishaan Davis,Physics,10-02-2025,1,,
21,Ishaan Davis,Physics,11-02-2025,1,,
21,Ishaan Davis,Physics,12-02-2025,1,,
21,Ishaan Davis,Physics,13-02-2025,1,,
21,Ishaan Davis,Physics,14-02-2025,1,,
21,Ishaan Davis,Physics,15-02-2025,1,,
21,Ishaan Davis,Physics,16-02-2025,1,,
21,Ishaan Davis,Physics,17-02-2025,1,,
21,Ishaan Davis,Physics,18-02-2025,1,,
21,Ishaan Davis,Physics,19-02-2025,1,,
21,Ishaan Davis,Physics,20-02-2025,1,,
21,Ishaan Davis,Physics,21-02-2025,1,,
21,Ishaan Davis,Physics,22-02-2025,1,,
21,Ishaan Davis,Physics,23-02-2025,1,,
21,Ishaan Davis,Physics,24-02-2025,1,,
21,Ishaan Davis,Physics,25-02-2025,1,,
21,Ishaan Davis,Physics,26-02-2025,1,,
21,Ishaan Davis,Physics,27-02-2025,1,2,74.6
21,Ishaan Davis,Physics,28-02-2025,1,,
22,Vivaan Davis,Chemistry,01-01-2025,1,,
22,Vivaan Davis,Chemistry,02-01-2025,1,,
22,Vivaan Davis,Chemistry,03-01-2025,0,,
22,Vivaan Davis,Chemistry,04-01-2025,1,,
22,Vivaan Davis,Chemistry,05-01-2025,1,1,56.7
22,Vivaan Davis,Chemistry,06-01-2025,1,,
22,Vivaan Davis,Chemistry,07-01-2025,1,,
22,Vivaan Davis,Chemistry,08-01-2025,1,,
22,Vivaan Davis,Chemistry,09-01-2025,1,,
22,Vivaan Davis,Chemistry,10-01-2025,1,,
22,Vivaan Davis,Chemistry,11-01-2025,1,,
22,Vivaan Davis,Chemistry,12-01-2025,1,,
22,Vivaan Davis,Chemistry,13-01-2025,1,,
22,Vivaan Davis,Chemistry,14-01-2025,1,,
22,Vivaan Davis,Chemistry,15-01-2025,1,,
22,Vivaan Davis,Chemistry,16-01-2025,1,,
22,Vivaan Davis,Chemistry,17-01-2025,1,,
22,Vivaan Davis,Chemistry,18-01-2025,1,,
22,Vivaan Davis,Chemistry,19-01-2025,1,,
22,Vivaan Davis,Chemistry,20-01-2025,1,,
22,Vivaan Davis,Chemistry,21-01-2025,1,,
22,Vivaan Davis,Chemistry,22-01-2025,1,,
22,Vivaan Davis,Chemistry,23-01-2025,1,,
22,Vivaan Davis,Chemistry,24-01-2025,1,,
22,Vivaan Davis,Chemistry,25-01-2025,1,,
22,Vivaan Davis,Chemistry,26-01-2025,1,,
22,Vivaan Davis,Chemistry,27-01-2025,1,,
22,Vivaan Davis,Chemistry,28-01-2025,1,,
22,Vivaan Davis,Chemistry,29-01-2025,1,,
22,Vivaan Davis,Chemistry,30-01-2025,1,,
22,Vivaan Davis,Chemistry,31-01-2025,1,,
22,Vivaan Davis,Chemistry,01-02-2025,1,,
22,Vivaan Davis,Chemistry,02-02-2025,1,,
22,Vivaan Davis,Chemistry,03-02-2025,1,,
22,Vivaan Davis,Chemistry,04-02-2025,1,,
22,Vivaan Davis,Chemistry,05-02-2025,1,,
22,Vivaan Davis,Chemistry,06-02-2025,1,,
22,Vivaan Davis,Chemistry,07-02-2025,1,,
22,Vivaan Davis,Chemistry,08-02-2025,1,,
22,Vivaan Davis,Chemistry,09-02-2025,1,,
22,Vivaan Davis,Chemistry,10-02-2025,1,,
22,Vivaan Davis,Chemistry,11-02-2025,1,,
22,Vivaan Davis,Chemistry,12-02-2025,1,,
22,Vivaan Davis,Chemistry,13-02-2025,1,,
22,Vivaan Davis,Chemistry,14-02-2025,1,,
22,Vivaan Davis,Chemistry,15-02-2025,1,,
22,Vivaan Davis,Chemistry,16-02-2025,1,,
22,Vivaan Davis,Chemistry,17-02-2025,1,,
22,Vivaan Davis,Chemistry,18-02-2025,1,,
22,Vivaan Davis,Chemistry,19-02-2025,1,,
22,Vivaan Davis,Chemistry,20-02-2025,1,,
22,Vivaan Davis,Chemistry,21-02-2025,1,,
22,Vivaan Davis,Chemistry,22-02-2025,1,,
22,Vivaan Davis,Chemistry,23-02-2025,1,,
22,Vivaan Davis,Chemistry,24-02-2025,1,,
22,Vivaan Davis,Chemistry,25-02-2025,0,,
22,Vivaan Davis,Chemistry,26-02-2025,0,,
22,Vivaan Davis,Chemistry,27-02-2025,1,,
22,Vivaan Davis,Chemistry,28-02-2025,1,,
23,Ethan Davis,Chemistry,01-01-2025,1,,
23,Ethan Davis,Chemistry,02-01-2025,1,,
23,Ethan Davis,Chemistry,03-01-2025,1,,
23,Ethan Davis,Chemistry,04-01-2025,1,,
23,Ethan Davis,Chemistry,05-01-2025,1,,
23,Ethan Davis,Chemistry,06-01-2025,1,,
23,Ethan Davis,Chemistry,07-01-2025,1,1,78.3
23,Ethan Davis,Chemistry,08-01-2025,1,,
23,Ethan Davis,Chemistry,09-01-2025,1,,
23,Ethan Davis,Chemistry,10-01-2025,1,,
23,Ethan Davis,Chemistry,11-01-2025,1,2,62.5
23,Ethan Davis,Chemistry,12-01-2025,1,,
23,Ethan Davis,Chemistry,13-01-2025,1,,
23,Ethan Davis,Chemistry,14-01-2025,1,,
23,Ethan Davis,Chemistry,15-01-2025,1,,
23,Ethan Davis,Chemistry,16-01-2025,0,,
23,Ethan Davis,Chemistry,17-01-2025,1,,
23,Ethan Davis,Chemistry,18-01-2025,1,,
23,Ethan Davis,Chemistry,19-01-2025,1,,
23,Ethan Davis,Chemistry,20-01-2025,1,3,66.1
23,Ethan Davis,Chemistry,21-01-2025,1,,
23,Ethan Davis,Chemistry,22-01-2025,1,4,89.2
23,Ethan Davis,Chemistry,23-01-2025,1,,
23,Ethan Davis,Chemistry,24-01-2025,1,,
23,Ethan Davis,Chemistry,25-01-2025,1,,
23,Ethan Davis,Chemistry,26-01-2025,1,,
23,Ethan Davis,Chemistry,27-01-2025,1,,
23,Ethan Davis,Chemistry,28-01-2025,1,,
23,Ethan Davis,Chemistry,29-01-2025,1,,
23,Ethan Davis,Chemistry,30-01-2025,1,,
23,Ethan Davis,Chemistry,31-01-2025,1,,
23,Ethan Davis,Chemistry,01-02-2025,1,5,52.6
23,Ethan Davis,Chemistry,02-02-2025,0,,
23,Ethan Davis,Chemistry,03-02-2025,1,,
23,Ethan Davis,Chemistry,04-02-2025,1,,
23,Ethan Davis,Chemistry,05-02-2025,1,,
23,Ethan Davis,Chemistry,06-02-2025,1,,
23,Ethan Davis,Chemistry,07-02-2025,1,,
23,Ethan Davis,Chemistry,08-02-2025,1,,
23,Ethan Davis,Chemistry,09-02-2025,1,,
23,Ethan Davis,Chemistry,10-02-2025,1,,
23,Ethan Davis,Chemistry,11-02-2025,1,,
23,Ethan Davis,Chemistry,12-02-2025,1,,
23,Ethan Davis,Chemistry,13-02-2025,1,,
23,Ethan Davis,Chemistry,14-02-2025,1,,
23,Ethan Davis,Chemistry,15-02-2025,1,,
23,Ethan Davis,Chemistry,16-02-2025,1,,
23,Ethan Davis,Chemistry,17-02-2025,1,,
23,Ethan Davis,Chemistry,18-02-2025,1,,
23,Ethan Davis,Chemistry,19-02-2025,1,,
23,Ethan Davis,Chemistry,20-02-2025,1,,
23,Ethan Davis,Chemistry,21-02-2025,1,,
23,Ethan Davis,Chemistry,22-02-2025,1,,
23,Ethan Davis,Chemistry,23-02-2025,1,,
23,Ethan Davis,Chemistry,24-02-2025,1,,
23,Ethan Davis,Chemistry,25-02-2025,1,,
23,Ethan Davis,Chemistry,26-02-2025,1,,
23,Ethan Davis,Chemistry,27-02-2025,1,,
23,Ethan Davis,Chemistry,28-02-2025,1,,
24,Sophia Smith,Chemistry,01-01-2025,0,,
24,Sophia Smith,Chemistry,02-01-2025,0,,
24,Sophia Smith,Chemistry,03-01-2025,1,,
24,Sophia Smith,Chemistry,04-01-2025,1,,
24,Sophia Smith,Chemistry,05-01-2025,1,,
24,Sophia Smith,Chemistry,06-01-2025,0,,
24,Sophia Smith,Chemistry,07-01-2025,0,,
24,Sophia Smith,Chemistry,08-01-2025,0,,
24,Sophia Smith,Chemistry,09-01-2025,0,,
24,Sophia Smith,Chemistry,10-01-2025,0,,
24,Sophia Smith,Chemistry,11-01-2025,1,,
24,Sophia Smith,Chemistry,12-01-2025,0,,
24,Sophia Smith,Chemistry,13-01-2025,0,,
24,Sophia Smith,Chemistry,14-01-2025,0,1,82.2
24,Sophia Smith,Chemistry,15-01-2025,0,,
24,Sophia Smith,Chemistry,16-01-2025,0,,
24,Sophia Smith,Chemistry,17-01-2025,0,,
24,Sophia Smith,Chemistry,18-01-2025,1,,
24,Sophia Smith,Chemistry,19-01-2025,0,,
24,Sophia Smith,Chemistry,20-01-2025,0,,
24,Sophia Smith,Chemistry,21-01-2025,1,,
24,Sophia Smith,Chemistry,22-01-2025,0,,
24,Sophia Smith,Chemistry,23-01-2025,0,,
24,Sophia Smith,Chemistry,24-01-2025,1,,
24,Sophia Smith,Chemistry,25-01-2025,0,,
24,Sophia Smith,Chemistry,26-01-2025,0,,
24,Sophia Smith,Chemistry,27-01-2025,0,,
24,Sophia Smith,Chemistry,28-01-2025,0,,
24,Sophia Smith,Chemistry,29-01-2025,0,,
24,Sophia Smith,Chemistry,30-01-2025,0,,
24,Sophia Smith,Chemistry,31-01-2025,1,,
24,Sophia Smith,Chemistry,01-02-2025,0,,
24,Sophia Smith,Chemistry,02-02-2025,0,,
24,Sophia Smith,Chemistry,03-02-2025,1,,
24,Sophia Smith,Chemistry,04-02-2025,0,,
24,Sophia Smith,Chemistry,05-02-2025,0,,
24,Sophia Smith,Chemistry,06-02-2025,1,,
24,Sophia Smith,Chemistry,07-02-2025,0,,
24,Sophia Smith,Chemistry,08-02-2025,0,,
24,Sophia Smith,Chemistry,09-02-2025,0,,
24,Sophia Smith,Chemistry,10-02-2025,0,,
24,Sophia Smith,Chemistry,11-02-2025,0,,
24,Sophia Smith,Chemistry,12-02-2025,0,,
24,Sophia Smith,Chemistry,13-02-2025,0,,
24,Sophia Smith,Chemistry,14-02-2025,1,,
24,Sophia Smith,Chemistry,15-02-2025,0,,
24,Sophia Smith,Chemistry,16-02-2025,1,,
24,Sophia Smith,Chemistry,17-02-2025,0,,
24,Sophia Smith,Chemistry,18-02-2025,0,,
24,Sophia Smith,Chemistry,19-02-2025,0,,
24,Sophia Smith,Chemistry,20-02-2025,0,,
24,Sophia Smith,Chemistry,21-02-2025,0,,
24,Sophia Smith,Chemistry,22-02-2025,0,,
24,Sophia Smith,Chemistry,23-02-2025,0,,
24,Sophia Smith,Chemistry,24-02-2025,1,,
24,Sophia Smith,Chemistry,25-02-2025,0,,
24,Sophia Smith,Chemistry,26-02-2025,0,,
24,Sophia Smith,Chemistry,27-02-2025,0,,
24,Sophia Smith,Chemistry,28-02-2025,1,,
25,David Lee,Biology,01-01-2025,0,,
25,David Lee,Biology,02-01-2025,1,,
25,David Lee,Biology,03-01-2025,1,,
25,David Lee,Biology,04-01-2025,1,,
25,David Lee,Biology,05-01-2025,1,,
25,David Lee,Biology,06-01-2025,1,,
25,David Lee,Biology,07-01-2025,1,,
25,David Lee,Biology,08-01-2025,1,,
25,David Lee,Biology,09-01-2025,1,,
25,David Lee,Biology,10-01-2025,1,1,80.1
25,David Lee,Biology,11-01-2025,1,,
25,David Lee,Biology,12-01-2025,1,,
25,David Lee,Biology,13-01-2025,0,,
25,David Lee,Biology,14-01-2025,0,,
25,David Lee,Biology,15-01-2025,0,,
25,David Lee,Biology,16-01-2025,0,,
25,David Lee,Biology,17-01-2025,1,,
25,David Lee,Biology,18-01-2025,0,,
25,David Lee,Biology,19-01-2025,1,,
25,David Lee,Biology,20-01-2025,1,,
25,David Lee,Biology,21-01-2025,1,,
25,David Lee,Biology,22-01-2025,1,,
25,David Lee,Biology,23-01-2025,0,,
25,David Lee,Biology,24-01-2025,1,,
25,David Lee,Biology,25-01-2025,0,,
25,David Lee,Biology,26-01-2025,1,2,63.2
25,David Lee,Biology,27-01-2025,1,,
25,David Lee,Biology,28-01-2025,0,,
25,David Lee,Biology,29-01-2025,1,,
25,David Lee,Biology,30-01-2025,1,,
25,David Lee,Biology,31-01-2025,1,,
25,David Lee,Biology,01-02-2025,1,3,89.5
25,David Lee,Biology,02-02-2025,1,,
25,David Lee,Biology,03-02-2025,1,,
25,David Lee,Biology,04-02-2025,1,,
25,David Lee,Biology,05-02-2025,1,,
25,David Lee,Biology,06-02-2025,0,,
25,David Lee,Biology,07-02-2025,1,,
25,David Lee,Biology,08-02-2025,1,,
25,David Lee,Biology,09-02-2025,1,,
25,David Lee,Biology,10-02-2025,1,,
25,David Lee,Biology,11-02-2025,1,,
25,David Lee,Biology,12-02-2025,1,,
25,David Lee,Biology,13-02-2025,0,,
25,David Lee,Biology,14-02-2025,0,,
25,David Lee,Biology,15-02-2025,1,,
25,David Lee,Biology,16-02-2025,1,,
25,David Lee,Biology,17-02-2025,1,,
25,David Lee,Biology,18-02-2025,1,,
25,David Lee,Biology,19-02-2025,1,,
25,David Lee,Biology,20-02-2025,1,,
25,David Lee,Biology,21-02-2025,1,,
25,David Lee,Biology,22-02-2025,0,,
25,David Lee,Biology,23-02-2025,1,,
25,David Lee,Biology,24-02-2025,1,,
25,David Lee,Biology,25-02-2025,1,,
25,David Lee,Biology,26-02-2025,1,,
25,David Lee,Biology,27-02-2025,0,,
25,David Lee,Biology,28-02-2025,0,,
26,Emily Smith,Chemistry,01-01-2025,1,,
26,Emily Smith,Chemistry,02-01-2025,1,,
26,Emily Smith,Chemistry,03-01-2025,1,,
26,Emily Smith,Chemistry,04-01-2025,0,1,70.3
26,Emily Smith,Chemistry,05-01-2025,1,,
26,Emily Smith,Chemistry,06-01-2025,1,,
26,Emily Smith,Chemistry,07-01-2025,1,,
26,Emily Smith,Chemistry,08-01-2025,0,2,60.5
26,Emily Smith,Chemistry,09-01-2025,0,,
26,Emily Smith,Chemistry,10-01-2025,1,,
26,Emily Smith,Chemistry,11-01-2025,0,,
26,Emily Smith,Chemistry,12-01-2025,1,,
26,Emily Smith,Chemistry,13-01-2025,0,,
26,Emily Smith,Chemistry,14-01-2025,1,,
26,Emily Smith,Chemistry,15-01-2025,1,,
26,Emily Smith,Chemistry,16-01-2025,1,,
26,Emily Smith,Chemistry,17-01-2025,1,,
26,Emily Smith,Chemistry,18-01-2025,1,,
26,Emily Smith,Chemistry,19-01-2025,1,,
26,Emily Smith,Chemistry,20-01-2025,1,,
26,Emily Smith,Chemistry,21-01-2025,0,,
26,Emily Smith,Chemistry,22-01-2025,1,,
26,Emily Smith,Chemistry,23-01-2025,0,,
26,Emily Smith,Chemistry,24-01-2025,0,,
26,Emily Smith,Chemistry,25-01-2025,0,,
26,Emily Smith,Chemistry,26-01-2025,1,,
26,Emily Smith,Chemistry,27-01-2025,0,,
26,Emily Smith,Chemistry,28-01-2025,1,,
26,Emily Smith,Chemistry,29-01-2025,0,,
26,Emily Smith,Chemistry,30-01-2025,1,,
26,Emily Smith,Chemistry,31-01-2025,0,,
26,Emily Smith,Chemistry,01-02-2025,1,,
26,Emily Smith,Chemistry,02-02-2025,1,,
26,Emily Smith,Chemistry,03-02-2025,0,,
26,Emily Smith,Chemistry,04-02-2025,0,,
26,Emily Smith,Chemistry,05-02-2025,0,,
26,Emily Smith,Chemistry,06-02-2025,1,,
26,Emily Smith,Chemistry,07-02-2025,1,,
26,Emily Smith,Chemistry,08-02-2025,0,,
26,Emily Smith,Chemistry,09-02-2025,0,,
26,Emily Smith,Chemistry,10-02-2025,1,,
26,Emily Smith,Chemistry,11-02-2025,1,,
26,Emily Smith,Chemistry,12-02-2025,0,,
26,Emily Smith,Chemistry,13-02-2025,0,,
26,Emily Smith,Chemistry,14-02-2025,1,,
26,Emily Smith,Chemistry,15-02-2025,0,,
26,Emily Smith,Chemistry,16-02-2025,1,,
26,Emily Smith,Chemistry,17-02-2025,1,,
26,Emily Smith,Chemistry,18-02-2025,1,,
26,Emily Smith,Chemistry,19-02-2025,0,,
26,Emily Smith,Chemistry,20-02-2025,1,,
26,Emily Smith,Chemistry,21-02-2025,1,,
26,Emily Smith,Chemistry,22-02-2025,1,,
26,Emily Smith,Chemistry,23-02-2025,1,,
26,Emily Smith,Chemistry,24-02-2025,0,,
26,Emily Smith,Chemistry,25-02-2025,0,,
26,Emily Smith,Chemistry,26-02-2025,1,,
26,Emily Smith,Chemistry,27-02-2025,0,,
26,Emily Smith,Chemistry,28-02-2025,0,,
27,Isabella Davis,Mathematics,01-01-2025,0,,
27,Isabella Davis,Mathematics,02-01-2025,0,,
27,Isabella Davis,Mathematics,03-01-2025,0,,
27,Isabella Davis,Mathematics,04-01-2025,0,,
27,Isabella Davis,Mathematics,05-01-2025,0,1,94
27,Isabella Davis,Mathematics,06-01-2025,0,,
27,Isabella Davis,Mathematics,07-01-2025,0,,
27,Isabella Davis,Mathematics,08-01-2025,1,,
27,Isabella Davis,Mathematics,09-01-2025,0,,
27,Isabella Davis,Mathematics,10-01-2025,0,,
27,Isabella Davis,Mathematics,11-01-2025,0,,
27,Isabella Davis,Mathematics,12-01-2025,0,,
27,Isabella Davis,Mathematics,13-01-2025,0,,
27,Isabella Davis,Mathematics,14-01-2025,0,,
27,Isabella Davis,Mathematics,15-01-2025,0,,
27,Isabella Davis,Mathematics,16-01-2025,0,,
27,Isabella Davis,Mathematics,17-01-2025,0,,
27,Isabella Davis,Mathematics,18-01-2025,0,,
27,Isabella Davis,Mathematics,19-01-2025,0,,
27,Isabella Davis,Mathematics,20-01-2025,1,,
27,Isabella Davis,Mathematics,21-01-2025,0,,
27,Isabella Davis,Mathematics,22-01-2025,0,,
27,Isabella Davis,Mathematics,23-01-2025,1,,
27,Isabella Davis,Mathematics,24-01-2025,0,,
27,Isabella Davis,Mathematics,25-01-2025,0,,
27,Isabella Davis,Mathematics,26-01-2025,0,,
27,Isabella Davis,Mathematics,27-01-2025,1,,
27,Isabella Davis,Mathematics,28-01-2025,0,,
27,Isabella Davis,Mathematics,29-01-2025,0,,
27,Isabella Davis,Mathematics,30-01-2025,0,,
27,Isabella Davis,Mathematics,31-01-2025,0,,
27,Isabella Davis,Mathematics,01-02-2025,0,,
27,Isabella Davis,Mathematics,02-02-2025,0,,
27,Isabella Davis,Mathematics,03-02-2025,0,2,81.1
27,Isabella Davis,Mathematics,04-02-2025,0,3,78.8
27,Isabella Davis,Mathematics,05-02-2025,0,,
27,Isabella Davis,Mathematics,06-02-2025,0,,
27,Isabella Davis,Mathematics,07-02-2025,0,,
27,Isabella Davis,Mathematics,08-02-2025,1,,
27,Isabella Davis,Mathematics,09-02-2025,0,,
27,Isabella Davis,Mathematics,10-02-2025,0,,
27,Isabella Davis,Mathematics,11-02-2025,0,,
27,Isabella Davis,Mathematics,12-02-2025,0,,
27,Isabella Davis,Mathematics,13-02-2025,0,4,88.8
27,Isabella Davis,Mathematics,14-02-2025,1,,
27,Isabella Davis,Mathematics,15-02-2025,1,,
27,Isabella Davis,Mathematics,16-02-2025,0,,
27,Isabella Davis,Mathematics,17-02-2025,0,,
27,Isabella Davis,Mathematics,18-02-2025,0,,
27,Isabella Davis,Mathematics,19-02-2025,0,,
27,Isabella Davis,Mathematics,20-02-2025,0,,
27,Isabella Davis,Mathematics,21-02-2025,0,5,88.8
27,Isabella Davis,Mathematics,22-02-2025,0,,
27,Isabella Davis,Mathematics,23-02-2025,0,,
27,Isabella Davis,Mathematics,24-02-2025,0,,
27,Isabella Davis,Mathematics,25-02-2025,0,,
27,Isabella Davis,Mathematics,26-02-2025,0,,
27,Isabella Davis,Mathematics,27-02-2025,0,,
27,Isabella Davis,Mathematics,28-02-2025,0,,
28,Mason Martinez,Mathematics,01-01-2025,1,,
28,Mason Martinez,Mathematics,02-01-2025,1,,
28,Mason Martinez,Mathematics,03-01-2025,1,,
28,Mason Martinez,Mathematics,04-01-2025,1,,
28,Mason Martinez,Mathematics,05-01-2025,1,1,68.4
28,Mason Martinez,Mathematics,06-01-2025,1,,
28,Mason Martinez,Mathematics,07-01-2025,1,,
28,Mason Martinez,Mathematics,08-01-2025,0,,
28,Mason Martinez,Mathematics,09-01-2025,1,,
28,Mason Martinez,Mathematics,10-01-2025,1,,
28,Mason Martinez,Mathematics,11-01-2025,0,,
28,Mason Martinez,Mathematics,12-01-2025,1,,
28,Mason Martinez,Mathematics,13-01-2025,1,,
28,Mason Martinez,Mathematics,14-01-2025,1,,
